launch (days past J2000),arrive (days past J2000),Vinfinity (km/s EMO2000),,,planet pos (km EMO2000),,,planet vel (km/s EMO2000),,,C3 (km2/s2),DeltaV (km/s),arrival mass (kg Falcon H Rec + biprop),flyby body,days past J2000,
10329.75000000,13931.75000000,-0.37007686,13.41365623,-0.03096259,-1053282045.48297119,2591026511.09950590,23256093.52580354,-6.37197021,-2.89207944,0.07187432,11.43544204,2.82849996,2026.20663551,299,10505.54589844,399,10823.34472656,399,11901.12402344,
10332.75000000,13871.75000000,-0.42489818,13.95438004,-0.01686841,-1020162983.81369638,2605804146.31916285,22880946.69695209,-6.40550269,-2.80903062,0.07267203,11.02997916,3.08065246,1892.51093284,299,10502.50976563,399,10820.35058594,399,11904.11816406,
12123.75000000,15731.75000000,-3.22047806,10.24494267,0.15029572,-1940026692.03514719,1961007781.08560729,32414439.00696346,-4.88035056,-5.11255252,0.04421714,18.86326378,2.89859359,1594.38588861,299,12297.07031250,299,12694.84960938,399,13350.13867188,
11322.75000000,14951.75000000,-1.74897814,11.16850090,0.03890667,-1584758245.80075240,2276313312.00898123,28984999.32773731,-5.63752034,-4.22329300,0.05747260,24.75548269,2.30226183,1592.68360022,299,11917.50976563,299,12254.55957031,299,12646.26562500,399,12700.47753906,
10302.75000000,13931.75000000,-0.37007686,13.41365623,-0.03096259,-1053282045.48297119,2591026511.09950590,23256093.52580354,-6.37197021,-2.89207944,0.07187432,9.64556363,3.17744836,1907.14622034,299,10481.25488281,399,10820.35058594,399,11901.12402344,
10338.75000000,13901.75000000,-0.39105564,13.67394352,-0.02842843,-1036744147.70975304,2598469121.83672333,23069018.30661646,-6.38879934,-2.85061265,0.07258050,12.05776011,2.92925896,1928.79179335,299,10505.54589844,399,10823.34472656,399,11901.12402344,
10323.75000000,13961.75000000,-0.34893802,13.16121292,-0.03398791,-1069776002.68835258,2583476750.40701437,23442182.06826471,-6.35480381,-2.93333656,0.07160377,11.31094391,3.02821586,1909.07101822,299,10502.50976563,399,10817.35644531,399,11901.12402344,
10284.75000000,13841.75000000,-0.41727710,14.20665646,-0.03349469,-1003539607.53715897,2613031266.35646915,22692011.49263734,-6.42120860,-2.76741799,0.07312427,13.55964475,2.79241869,1929.73186356,299,10399.26953125,399,10901.18359375,399,11898.12988281,
10305.75000000,13841.75000000,-0.41727710,14.20665646,-0.03349469,-1003539607.53715897,2613031266.35646915,22692011.49263734,-6.42120860,-2.76741799,0.07312427,12.14168660,2.87892723,1955.04282568,299,10411.41503906,399,10895.19628906,399,11898.12988281,
12123.75000000,15731.75000000,-3.22047806,10.24494267,0.15029572,-1940026692.03514719,1961007781.08560729,32414439.00696346,-4.88035056,-5.11255252,0.04421714,18.86326378,2.89859359,1594.38588861,299,12297.07031250,299,12694.84960938,399,13350.13867188,
10272.75000000,13901.75000000,-0.37622780,13.66188049,-0.04044842,-1036744147.70975304,2598469121.83672333,23069018.30661646,-6.38879934,-2.85061265,0.07258050,14.78518764,2.66684672,1937.86960330,299,10399.26953125,399,10898.19042969,399,11898.12988281,
10284.75000000,13841.75000000,-0.41727710,14.20665646,-0.03349469,-1003539607.53715897,2613031266.35646915,22692011.49263734,-6.42120860,-2.76741799,0.07312427,13.55964475,2.79241869,1929.73186356,299,10399.26953125,399,10901.18359375,399,11898.12988281,
11457.75000000,14621.75000000,-2.38619828,13.65508080,0.05812839,-1420080617.51617885,2390895715.66524363,27274437.10417979,-5.90912767,-3.81091936,0.06231529,13.10228127,2.66962005,2032.40434068,299,11571.35156250,299,11999.49511719,299,12658.41210938,399,12703.47167969,
10332.75000000,13961.75000000,-0.34893802,13.16121292,-0.03398791,-1069776002.68835258,2583476750.40701437,23442182.06826471,-6.35480381,-2.93333656,0.07160377,11.51696750,2.96013210,1939.32754532,299,10505.54589844,399,10820.35058594,399,11901.12402344,
10287.75000000,13871.75000000,-0.41164976,13.94251156,-0.02532953,-1020162983.81369638,2605804146.31916285,22880946.69695209,-6.40550269,-2.80903062,0.07267203,14.65126462,2.62345320,1972.26152861,299,10396.23339844,399,10901.18359375,399,11901.12402344,
12111.75000000,15731.75000000,-5.57052326,12.43203354,0.08502224,-1940026692.03514719,1961007781.08560729,32414439.00696346,-4.88035056,-5.11255252,0.04421714,15.83199396,2.40814357,2039.17720070,299,12281.88769531,399,12598.68750000,399,13790.23242188,
10305.75000000,13931.75000000,-0.33900237,13.38994980,-0.06223445,-1053282045.48297119,2591026511.09950590,23256093.52580354,-6.37197021,-2.89207944,0.07187432,12.14168660,2.65933792,2095.33432827,299,10411.41503906,399,10895.19628906,399,11895.13671875,
10332.75000000,13931.75000000,-0.38273263,13.42454910,-0.02171558,-1053282045.48297119,2591026511.09950590,23256093.52580354,-6.37197021,-2.89207944,0.07187432,11.02997916,2.89626454,2005.90668262,299,10502.50976563,399,10820.35058594,399,11904.11816406,
10299.75000000,13901.75000000,-0.37622780,13.66188049,-0.04044842,-1036744147.70975304,2598469121.83672333,23069018.30661646,-6.38879934,-2.85061265,0.07258050,11.35478459,2.70386986,2112.24908617,299,10411.41503906,399,10895.19628906,399,11898.12988281,
13227.75000000,16571.75000000,-6.90326118,10.58796310,0.09252195,-2259920458.70819616,1559840729.91116738,35055407.29636592,-3.91113627,-5.91441760,0.02856991,12.02031224,3.53288973,1595.91406158,299,13390.20410156,399,13688.44238281,399,14523.72167969,
10305.75000000,13901.75000000,-0.37622780,13.66188049,-0.04044842,-1036744147.70975304,2598469121.83672333,23069018.30661646,-6.38879934,-2.85061265,0.07258050,12.14168660,2.69070697,2074.69311808,299,10411.41503906,399,10895.19628906,399,11898.12988281,
11457.75000000,14861.75000000,-1.89019454,11.77226067,0.04485253,-1540620686.58825970,2308724858.65393782,28533079.24360896,-5.71424534,-4.11288955,0.05860168,13.10228127,2.39177258,2218.66671476,299,11571.35156250,299,11999.49511719,299,12658.41210938,399,12703.47167969,
12105.75000000,15671.75000000,-3.62385941,10.68803787,0.04760704,-1914560883.23693204,1987346066.32763672,32182937.49623346,-4.94405425,-5.04870256,0.04506615,18.62074400,2.91956144,1595.70043488,299,12260.63281250,399,12568.74902344,399,13416.00390625,
10299.75000000,13931.75000000,-0.35552970,13.40210152,-0.04362893,-1053282045.48297119,2591026511.09950590,23256093.52580354,-6.37197021,-2.89207944,0.07187432,11.35478459,2.62734751,2163.88080188,299,10411.41503906,399,10895.19628906,399,11898.12988281,
11547.75000000,15041.75000000,-1.58883548,10.62498379,0.03460775,-1628288536.90795779,2243046927.56612682,29425793.26803086,-5.55816908,-4.33254127,0.05615297,16.61655719,3.31563926,1496.11921483,399,12077.75976563,299,12236.34082031,299,12646.26562500,399,12700.47753906,
10269.75000000,13871.75000000,-0.37946677,13.91663742,-0.05317495,-1020162983.81369638,2605804146.31916285,22880946.69695209,-6.40550269,-2.80903062,0.07267203,16.18964557,3.16081375,1591.10549922,299,10393.19628906,399,10898.19042969,399,11895.13671875,
10908.75000000,14471.75000000,-2.76822400,15.09778976,0.06670409,-1342759675.08236003,2439031329.56692934,26449742.10552236,-6.02185945,-3.61690205,0.06459700,12.06471374,3.73321694,1496.26751383,299,11079.44140625,399,11984.95117188,299,12652.33886719,399,12700.47753906,
13275.75000000,16781.75000000,-5.91312313,9.35009098,-0.02555578,-2328503511.54774618,1450939878.43666077,35535755.06486637,-3.64774538,-6.08784139,0.02456690,15.69064644,3.20800421,1590.87304568,299,13438.78710938,399,13760.29394531,399,14490.78906250,
11298.75000000,14831.75000000,-1.97559905,11.97314548,0.04467632,-1525776237.14592290,2319337225.07377100,28379946.22025919,-5.73967043,-4.07564724,0.05957244,15.61418030,3.40837128,1496.75555060,299,11771.75878906,399,12176.55664063,299,12643.22949219,399,12700.47753906,
11715.75000000,15281.75000000,-1.19629681,9.38346100,0.02505586,-1741262422.80075860,2150257676.43693781,30545033.91704442,-5.33608672,-4.61526354,0.05169953,17.36339868,3.04742443,1592.24466572,399,12083.74804688,299,12239.37695313,299,12646.26562500,399,12700.47753906,
11301.75000000,14831.75000000,-2.00116348,11.96441269,0.04340161,-1525776237.14592290,2319337225.07377100,28379946.22025919,-5.73967043,-4.07564724,0.05957244,17.74895366,3.20666193,1496.68214713,299,11777.83203125,399,12176.55664063,299,12640.19238281,399,12697.48339844,
10905.75000000,14551.75000000,-2.71433234,14.22698975,0.04958483,-1384179679.02607274,2413672104.16984272,26893147.26366117,-5.96283897,-3.72075579,0.06343138,12.36949332,3.50990306,1591.76890906,299,11076.40527344,299,11507.58496094,399,11565.81445313,399,12676.52636719,
10929.75000000,14321.75000000,-3.13937855,16.84352493,0.07902112,-1264019599.30270219,2484633508.01558924,25597009.93166412,-6.12808166,-3.41984346,0.06678978,15.43015403,3.42322083,1497.83809801,299,11094.62402344,299,12002.53125000,299,12655.37500000,399,12703.47167969,
11331.75000000,14771.75000000,-2.09480953,12.41370583,0.04800235,-1495892567.02935505,2340271802.94779634,28070031.74779937,-5.78948275,-4.00076481,0.06036442,18.52306065,2.93455461,1592.92390404,299,12020.75097656,299,12245.45019531,299,12646.26562500,399,12700.47753906,
11331.75000000,14861.75000000,-1.94326842,11.75415993,0.04235048,-1540620686.58825970,2308724858.65393782,28533079.24360896,-5.71424534,-4.11288955,0.05860168,14.76485550,3.48337378,1498.53863952,299,11786.94140625,299,12190.79394531,299,12640.19238281,399,12697.48339844,
11517.75000000,15101.75000000,-1.48656523,10.28779507,0.03193249,-1656961300.27257037,2220400545.23314667,29713342.80551105,-5.50372664,-4.40427693,0.05520221,16.76504793,3.10042080,1594.18834591,399,12047.82226563,299,12233.30468750,299,12646.26562500,399,12700.47753906,
10935.75000000,14561.75000000,-0.97251123,11.44422913,0.02466444,-1389328242.03194189,2410451779.24124908,26948004.38143264,-5.95525625,-3.73365484,0.06365822,21.98607381,2.78418309,1498.43012124,299,11115.87890625,299,11519.73144531,399,12323.25488281,
10308.75000000,13811.75000000,-0.45305526,14.50613976,-0.01992460,-986875004.44564509,2620150313.16177750,22502098.70808456,-6.43711213,-2.72568356,0.07352027,9.31060513,3.77327576,1594.77934904,299,10481.25488281,399,10817.35644531,399,11901.12402344,
13245.75000000,16841.75000000,-5.72232485,9.07714272,0.05835003,-2347213654.59255314,1419256089.89893889,35659519.14624324,-3.57064156,-6.13563543,0.02325834,15.45124456,3.41976444,1498.54450520,299,13396.27636719,399,13688.44238281,399,14514.74023438,
12078.75000000,15431.75000000,-4.37514400,12.30928516,0.05912561,-1809473920.37602067,2089333068.39308357,31201948.27574331,-5.18992877,-4.78585606,0.04953692,15.28165414,3.43596223,1498.33966144,299,12260.63281250,399,12571.74218750,399,13410.01562500,
10305.75000000,13661.75000000,-0.55093259,16.08994865,-0.00630680,-902958847.12104249,2654121522.66877890,21538992.07965755,-6.51187778,-2.51640923,0.07501445,15.83154430,3.38398775,1498.68684125,299,10396.23339844,399,10907.17187500,399,11901.12402344,
13245.75000000,16891.75000000,-5.27638769,8.84477234,0.18532829,-2362499461.26368904,1392665869.53011250,35758010.24417283,-3.50584010,-6.17454465,0.02232899,9.92786660,3.72330856,1592.94700770,299,13411.45898438,299,13836.56640625,399,13886.03515625,399,14460.85156250,
12615.75000000,15941.75000000,-4.75296736,10.86414909,0.00258801,-2026516663.94196773,1866270037.85679197,33180469.44652943,-4.65167468,-5.32874858,0.04018177,8.31116877,4.05566771,1498.95456405,299,12752.54296875,399,13041.77441406,399,13754.30664063,
13212.75000000,16661.75000000,-6.48489285,10.02011681,0.07372883,-2289898377.85019112,1513554384.90281272,35270276.23862358,-3.79897285,-5.99004716,0.02700685,11.32635898,3.79247559,1499.28816404,299,13387.16699219,399,13685.44824219,399,14514.74023438,
12048.75000000,15696.75000000,-8.88407993,15.90796566,0.14935207,-1925211692.74425220,1976412046.19707370,32280096.21312352,-4.91756595,-5.07543277,0.04476465,19.41886319,3.03965401,1499.04327071,299,12242.41406250,299,12661.44824219,399,12712.45312500,399,14170.44921875,
10275.75000000,13901.75000000,-0.40399972,13.68531227,-0.01958656,-1036744147.70975304,2598469121.83672333,23069018.30661646,-6.38879934,-2.85061265,0.07258050,13.78277911,2.84518473,1885.73719274,299,10402.30566406,399,10901.18359375,399,11904.11816406,
13275.75000000,16781.75000000,-5.91312313,9.35009098,-0.02555578,-2328503511.54774618,1450939878.43666077,35535755.06486637,-3.64774538,-6.08784139,0.02456690,15.69064644,3.20800421,1590.87304568,299,13438.78710938,399,13760.29394531,399,14490.78906250,
13218.75000000,16751.75000000,-6.07889509,9.54712200,0.07727163,-2318999452.62784100,1466688331.26796889,35471621.28343306,-3.68578260,-6.06369000,0.02475003,11.28665309,3.19577219,1811.97153695,299,13387.16699219,399,13688.44238281,399,14523.72167969,
10305.75000000,13901.75000000,-0.39105564,13.67394352,-0.02842843,-1036744147.70975304,2598469121.83672333,23069018.30661646,-6.38879934,-2.85061265,0.07258050,15.83154430,2.79176434,1806.68075350,299,10396.23339844,399,10907.17187500,399,11901.12402344,
10323.75000000,13931.75000000,-0.37007686,13.41365623,-0.03096259,-1053282045.48297119,2591026511.09950590,23256093.52580354,-6.37197021,-2.89207944,0.07187432,11.31094391,3.13554452,1845.48937772,299,10502.50976563,399,10817.35644531,399,11901.12402344,
13275.75000000,16901.75000000,-7.87049723,10.15664291,0.04957347,-2365523041.76189327,1387327765.98951197,35777150.66711480,-3.49323391,-6.18213606,0.02215347,16.57195475,2.68761175,1826.50727725,299,13447.89648438,399,13769.27539063,399,14865.01855469,
10116.75000000,13661.75000000,-0.55093259,16.08994865,-0.00630680,-902958847.12104249,2654121522.66877890,21538992.07965755,-6.51187778,-2.51640923,0.07501445,10.09409585,3.72475867,1584.94869601,399,10293.43554688,299,10408.37890625,399,10901.18359375,399,11901.12402344,
10323.75000000,13931.75000000,-0.37007686,13.41365623,-0.03096259,-1053282045.48297119,2591026511.09950590,23256093.52580354,-6.37197021,-2.89207944,0.07187432,11.31094391,3.13554452,1845.48937772,299,10502.50976563,399,10817.35644531,399,11901.12402344,
11328.75000000,14921.75000000,-1.82972002,11.35198116,0.03912189,-1570112266.96156549,2287212574.23629665,28835579.03396347,-5.66338084,-4.18659574,0.05787424,16.82834242,3.12069522,1581.02709895,299,11777.83203125,399,12176.55664063,299,12640.19238281,399,12697.48339844,
10926.75000000,14531.75000000,-2.62143993,14.48669434,0.06257869,-1373863156.11296463,2420079198.73425770,26783027.47122883,-5.97790085,-3.69481707,0.06377103,16.75771155,2.63575407,1846.38526956,299,11100.69628906,299,12005.56835938,299,12652.33886719,399,12700.47753906,
13230.75000000,16811.75000000,-8.44395542,10.79568100,0.11681188,-2337908408.55114889,1435128919.41661572,35598434.47976498,-3.60902339,-6.11194032,0.02383269,10.18905674,3.91393027,1489.19051547,299,13396.27636719,399,14059.67773438,399,14894.95703125,
13212.75000000,16861.75000000,-8.14882851,10.45215702,0.10828790,-2353361557.03266668,1408640186.59031439,35699416.26760007,-3.54478966,-6.15126702,0.02317904,10.69745963,3.86138363,1492.94778025,299,13396.27636719,399,13727.36230469,399,14891.96289063,
13173.75000000,16811.75000000,-8.34872246,10.91512680,0.13343470,-2337908408.55114889,1435128919.41661572,35598434.47976498,-3.60902339,-6.11194032,0.02383269,16.69247331,3.32046447,1490.46366709,299,13608.83007813,299,14012.68261719,399,14918.90722656,
13212.75000000,16811.75000000,-5.83045626,9.24313354,0.07226321,-2337908408.55114889,1435128919.41661572,35598434.47976498,-3.60902339,-6.11194032,0.02383269,11.82540841,3.02181034,1885.55761222,299,13384.13085938,399,13688.44238281,399,14523.72167969,
13227.75000000,16751.75000000,-6.07889509,9.54712200,0.07727163,-2318999452.62784100,1466688331.26796889,35471621.28343306,-3.68578260,-6.06369000,0.02475003,11.80160137,3.17264512,1799.10623993,299,13390.20410156,399,13688.44238281,399,14523.72167969,
10275.75000000,13901.75000000,-0.40399972,13.68531227,-0.01958656,-1036744147.70975304,2598469121.83672333,23069018.30661646,-6.38879934,-2.85061265,0.07258050,13.78277911,2.84518473,1885.73719274,299,10402.30566406,399,10901.18359375,399,11904.11816406,
13251.75000000,16841.75000000,-7.92868614,10.54353428,0.28269804,-2347213654.59255314,1419256089.89893889,35659519.14624324,-3.57064156,-6.13563543,0.02325834,12.69245949,3.09085268,1800.28360880,299,13405.38574219,299,13824.42089844,399,13877.05371094,399,14832.08593750,
13230.75000000,16876.75000000,-5.57387257,8.93462563,0.06713690,-2357943111.42716789,1400660550.70579982,35728882.59561907,-3.52552210,-6.16290420,0.02274827,12.84292578,2.93404136,1883.54829193,299,13390.20410156,399,13685.44824219,399,14523.72167969,
12108.75000000,15701.75000000,-5.72132444,12.64188385,0.07749180,-1927335033.18303466,1974218319.27176261,32299345.34028849,-4.91263741,-5.08065292,0.04487432,16.13740924,2.77275109,1801.18976225,299,12281.88769531,399,12595.69335938,399,13778.25683594,
10269.75000000,13871.75000000,-0.37946677,13.91663742,-0.05317495,-1020162983.81369638,2605804146.31916285,22880946.69695209,-6.40550269,-2.80903062,0.07267203,15.30518738,2.79565626,1832.61599618,299,10399.26953125,399,10898.19042969,399,11895.13671875,
13245.75000000,16891.75000000,-5.35082722,8.83916855,0.28527698,-2362499461.26368904,1392665869.53011250,35758010.24417283,-3.50584010,-6.17454465,0.02232899,12.08344669,3.55152574,1583.73556060,299,13423.60546875,299,13839.60351563,399,13889.02929688,399,14469.83300781,
10119.75000000,13691.75000000,-0.54752976,15.76691151,-0.00254355,-919818992.60485625,2647544480.74035215,21733410.59700711,-6.49739826,-2.55848005,0.07486760,12.13162975,3.56074516,1576.99041871,399,10296.42968750,299,10399.26953125,399,10904.17773438,399,11904.11816406,
10335.75000000,13841.75000000,-0.44628826,14.23220539,-0.01453257,-1003539607.53715897,2613031266.35646915,22692011.49263734,-6.42120860,-2.76741799,0.07312427,11.42960719,3.17491281,1816.66585347,299,10502.50976563,399,10820.35058594,399,11904.11816406,
10296.75000000,13811.75000000,-0.45305526,14.50613976,-0.01992460,-986875004.44564509,2620150313.16177750,22502098.70808456,-6.43711213,-2.72568356,0.07352027,14.49279639,2.86997764,1833.05142228,299,10396.23339844,399,10904.17773438,399,11901.12402344,
12057.75000000,15701.75000000,-3.54847908,10.50379372,0.04256780,-1927335033.18303466,1974218319.27176261,32299345.34028849,-4.91263741,-5.08065292,0.04487432,14.07839926,2.95019659,1808.79170086,299,12236.34082031,399,12571.74218750,399,13413.00976563,
11466.75000000,15101.75000000,-1.48656523,10.28779507,0.03193249,-1656961300.27257037,2220400545.23314667,29713342.80551105,-5.50372664,-4.40427693,0.05520221,11.89890444,3.01293443,1886.94380987,299,11583.49707031,299,12227.23144531,299,12646.26562500,399,12700.47753906,
12627.75000000,16211.75000000,-3.89017606,9.37404537,-0.06375411,-2131472922.33907127,1738862041.83817029,34062712.43150017,-4.34373612,-5.59164414,0.03511385,8.10991741,3.90244910,1581.78710240,299,12755.57910156,399,13038.78027344,399,13751.31250000,
13206.75000000,16851.75000000,-8.19789124,10.53710651,0.11503366,-2350293196.54207039,1413951527.90251040,35679565.60190444,-3.55769249,-6.14347754,0.02322002,12.59820377,2.96003591,1881.18814565,299,13332.51074219,399,13799.21386719,499,13866.41308594,399,14897.95019531,
13062.75000000,16691.75000000,-6.08848810,9.82823563,0.24215318,-2299696536.77419710,1497995998.63707948,35338893.12894046,-3.76138404,-6.01480240,0.02610928,10.87353072,3.65161162,1587.34998612,399,13242.36132813,299,13420.56835938,299,13833.53027344,399,14463.84472656,
12057.75000000,15701.75000000,-3.54847908,10.50379372,0.04256780,-1927335033.18303466,1974218319.27176261,32299345.34028849,-4.91263741,-5.08065292,0.04487432,14.07839926,2.95019659,1808.79170086,299,12236.34082031,399,12571.74218750,399,13413.00976563,
13227.75000000,16876.75000000,-5.57387257,8.93462563,0.06713690,-2357943111.42716789,1400660550.70579982,35728882.59561907,-3.52552210,-6.16290420,0.02274827,12.02031224,3.05173947,1857.61739042,299,13390.20410156,399,13685.44824219,399,14523.72167969,
10335.75000000,13841.75000000,-0.44628826,14.23220539,-0.01453257,-1003539607.53715897,2613031266.35646915,22692011.49263734,-6.42120860,-2.76741799,0.07312427,11.42960719,3.17491281,1816.66585347,299,10502.50976563,399,10820.35058594,399,11904.11816406,
10314.75000000,13901.75000000,-0.39105564,13.67394352,-0.02842843,-1036744147.70975304,2598469121.83672333,23069018.30661646,-6.38879934,-2.85061265,0.07258050,9.51909944,3.27375674,1856.47325978,299,10481.25488281,399,10820.35058594,399,11901.12402344,
13218.75000000,16866.75000000,-5.61265564,8.98080730,0.06805380,-2354891499.28171539,1405981980.32355881,35709298.05628322,-3.53827140,-6.15521459,0.02277348,11.51587846,3.05627210,1881.42711208,299,13387.16699219,399,13688.44238281,399,14523.72167969,
13227.75000000,16751.75000000,-6.08956385,9.52034283,0.06151357,-2318999452.62784100,1466688331.26796889,35471621.28343306,-3.68578260,-6.06369000,0.02475003,11.80160137,3.57073613,1586.69772339,299,13390.20410156,399,13688.44238281,399,14511.74609375,
13212.75000000,16861.75000000,-5.63782263,8.99608231,0.06466892,-2353361557.03266668,1408640186.59031439,35699416.26760007,-3.54478966,-6.15126702,0.02317904,12.08607072,3.06934373,1843.90577580,299,13384.13085938,399,13685.44824219,399,14520.72753906,
13218.75000000,16866.75000000,-7.82126093,10.38436031,0.32898560,-2354891499.28171539,1405981980.32355881,35709298.05628322,-3.53827140,-6.15521459,0.02277348,13.38421546,2.99655184,1818.45092479,299,13411.45898438,299,13824.42089844,399,13877.05371094,399,14835.08007813,
11358.75000000,15006.75000000,-1.67574775,10.82209015,0.03484708,-1611433576.58886361,2256084827.25397968,29255756.95487569,-5.58909151,-4.29031787,0.05673040,13.33145510,2.94672181,1850.06516662,299,11805.16015625,299,12236.34082031,299,12640.19238281,399,12697.48339844,
11343.75000000,14711.75000000,-2.21922016,12.88276768,0.05126116,-1465754130.42361951,2360816434.36254692,27755379.87563984,-5.83760072,-3.92531254,0.06136134,14.93015762,3.48199461,1491.98564029,299,11805.16015625,299,12236.34082031,299,12643.22949219,399,12700.47753906,
12027.75000000,15676.75000000,-0.63871628,7.84834194,0.01056700,-1916695661.85276389,1985163892.62666583,32202420.42897514,-4.93887856,-5.05397191,0.04546462,23.87290900,2.39775563,1591.62492417,299,12230.26757813,299,12643.22949219,399,12700.47753906,
