launch (days past J2000),arrive (days past J2000),Vinfinity (km/s EMO2000),,,planet pos (km EMO2000),,,planet vel (km/s EMO2000),,,C3 (km2/s2),DeltaV (km/s),arrival mass (kg Falcon H Rec + biprop),flyby body,days past J2000,
11854.50000000,15337.50000000,-6.81604004,-3.56614828,0.40728804,-1274970577.55319405,-707083317.22164536,63021328.11768597,4.17619963,-8.47515661,-0.01948069,14.53272031,0.11009411,4374.64522256,299,12275.39648438,399,12634.67578125,399,13365.19531250,599,14291.70605469,
12064.50000000,15277.50000000,-7.23995066,-3.74383903,0.42026863,-1295870820.29645705,-662747027.77507007,63084840.16518232,3.88753734,-8.62706464,-0.00581599,13.73932329,0.17986835,4378.58588301,299,12235.92187500,399,12568.80957031,399,13401.12304688,599,14261.70019531,
11884.50000000,15217.50000000,-7.68794060,-3.90952015,0.43141973,-1315265643.82727098,-617641802.98190320,63074991.87189862,3.59274930,-8.77165044,0.00901947,9.77161768,0.53141900,4380.75016853,299,12278.43261719,399,12634.67578125,399,13365.19531250,599,14228.69238281,
11884.50000000,15397.50000000,-6.43627119,-3.38971949,0.39639997,-1252596749.99496388,-750602535.71381509,62884716.88822302,4.45613255,-8.31445994,-0.03270659,9.77161768,0.42570124,4529.37449692,299,12278.43261719,399,12631.68164063,399,13362.20214844,599,14324.71289063,
13237.50000000,16567.50000000,-4.98802423,-0.15580219,0.37887105,-576354244.63600183,-1379398371.48760390,46861946.49888974,8.40020735,-3.74221316,-0.27001381,9.50969205,0.55571169,4378.62314607,299,13408.00488281,299,13830.07617188,399,14613.66601563,599,15161.89257813,
14386.50000000,17887.50000000,-4.05573416,-4.46643400,0.57750881,442287204.73667288,-1433005357.72054195,7214768.88997978,8.69879572,2.82678172,-0.39553324,12.21299443,0.32040287,4374.77192808,299,14534.54003906,299,14996.08593750,399,15062.75585938,399,16071.71191406,
13246.50000000,16807.50000000,-5.74752712,-0.99368340,0.22901498,-397815255.01315838,-1445047494.66709900,40891650.91366732,8.79593436,-2.58070148,-0.30602326,10.98276911,0.30164566,4555.13919311,299,13404.96777344,299,13836.14941406,399,13889.13378906,399,14984.91406250,
12604.50000000,16107.50000000,-3.64799356,-1.41524243,0.29527211,-888671605.82944000,-1188784057.65562892,55990711.33372003,7.22833753,-5.80503724,-0.18764557,11.67278078,0.36412975,4380.91019649,299,12733.90527344,299,13165.08593750,399,13733.44921875,599,14621.77734375,
13249.50000000,16727.50000000,-5.94778919,-1.23017502,0.24206322,-458221134.38482428,-1425846895.99958992,42963926.63202250,8.68085443,-2.97231723,-0.29465053,10.41831352,0.36856338,4530.33875858,299,13417.11425781,299,13839.18554688,399,13889.13378906,399,14984.91406250,
12067.50000000,15637.50000000,-5.15337324,-2.66702366,0.35418782,-1149047659.78170705,-915615602.46032131,61622008.61818051,5.51312880,-7.58143473,-0.08758341,13.93947269,0.16158457,4378.62575914,299,12235.92187500,399,12571.80371094,399,13404.11718750,599,14435.73730469,
13249.50000000,16627.50000000,-6.26267624,-1.56208134,0.26054239,-532514475.19666582,-1398062421.22928500,45440219.06737745,8.51385050,-3.45768076,-0.27874206,10.41831352,0.36749821,4531.86193993,299,13417.11425781,299,13839.18554688,399,13889.13378906,399,14984.91406250,
13240.50000000,16857.50000000,-4.37147999,0.13099931,0.33130610,-359678781.23965591,-1455667787.54091406,39557130.70284432,8.85862038,-2.33392240,-0.31274662,9.82547455,0.40288139,4555.36898637,299,13414.07812500,299,13833.11230469,399,14613.66601563,599,15182.89746094,
13243.50000000,16807.50000000,-6.47689867,-3.95356154,0.30905750,-397815255.01315838,-1445047494.66709900,40891650.91366732,8.79593436,-2.58070148,-0.30602326,11.10737249,0.28896480,4557.56160413,299,13401.93164063,299,13836.14941406,399,13892.12792969,399,15350.17382813,
11854.50000000,15367.50000000,-6.61656666,-3.47619843,0.40091819,-1263965832.54540110,-728947963.68973756,62962132.39440012,4.31734565,-8.39610413,-0.02604747,14.53272031,0.11075764,4373.72925144,299,12275.39648438,399,12634.67578125,399,13365.19531250,599,14306.70898438,
11896.50000000,15397.50000000,-7.30182314,-3.56912589,0.49626508,-1252596749.99496388,-750602535.71381509,62884716.88822302,4.45613255,-8.31445994,-0.03270659,9.55238762,0.42245213,4561.36119148,299,12284.50585938,299,13165.08593750,399,13733.44921875,599,14495.75000000,
11854.50000000,15397.50000000,-6.42482805,-3.38622022,0.39489061,-1252596749.99496388,-750602535.71381509,62884716.88822302,4.45613255,-8.31445994,-0.03270659,14.53272031,0.10760633,4378.08123611,299,12275.39648438,399,12634.67578125,399,13365.19531250,599,14321.71289063,
13240.50000000,16817.50000000,-4.43801641,0.10126371,0.33555400,-390210710.71235949,-1447256844.28102803,40627194.38652408,8.80942054,-2.53354432,-0.30636158,9.82547455,0.41761530,4534.23600753,299,13414.07812500,299,13833.11230469,399,14613.66601563,599,15179.89648438,
11896.50000000,15367.50000000,-6.61656666,-3.47619843,0.40091819,-1263965832.54540110,-728947963.68973756,62962132.39440012,4.31734565,-8.39610413,-0.02604747,13.65487986,0.19059898,4374.38402635,299,12278.43261719,399,12634.67578125,399,13365.19531250,599,14306.70898438,
12526.50000000,15967.50000000,-7.94400644,-1.04383814,0.23959833,-973381894.77556980,-1115075650.02402997,58085311.25728559,6.76860715,-6.37603987,-0.15881719,11.42671853,0.38626103,4380.50890260,299,12976.82421875,399,13407.11035156,399,14601.69042969,
11911.50000000,15497.50000000,-6.55562544,-3.16386032,0.45981425,-1212122576.38647604,-821197110.90378213,62496899.46765342,4.91120146,-8.02382889,-0.05666548,11.36371047,0.26837036,4554.57563509,299,12287.54199219,399,12667.60937500,399,13763.38867188,599,14525.75585938,
13225.50000000,16687.50000000,-7.10901594,-4.70994282,0.34758386,-488111732.14915693,-1415234523.86165500,43969931.77469730,8.61580568,-3.16872687,-0.28755798,12.47824989,0.18303069,4534.47111211,299,13414.07812500,299,13839.18554688,399,13892.12792969,399,15350.17382813,
14407.50000000,18037.50000000,-4.06492758,-3.90460253,0.42159489,553421522.78777421,-1391681682.20101595,2068172.00023770,8.44269693,3.54796488,-0.39854010,12.24612004,0.31491091,4378.26405056,299,14577.05078125,299,15011.26855469,399,15065.75000000,399,16068.71777344,
11386.50000000,14927.50000000,-5.75169086,4.03764772,-0.10315306,-1386842564.97597098,-390389390.35305423,61983940.23201139,2.09919093,-9.32721404,0.07771410,12.81499969,0.26662002,4374.41648655,299,11832.06933594,399,12269.41601563,399,13466.98925781,
11386.50000000,14917.50000000,-5.81489229,4.04954004,-0.10001232,-1388633990.59659600,-382323212.62637937,61915326.09817721,2.04534359,-9.34417642,0.08120386,12.44626837,0.19015421,4528.38693667,299,11829.03320313,399,12269.41601563,399,13466.98925781,
12049.50000000,15667.50000000,-5.02689409,-2.57855225,0.35017502,-1134598258.65714002,-935133774.35904872,61384917.55114591,5.63604343,-7.48093917,-0.09415560,14.47921213,0.11501767,4374.64100725,299,12187.33789063,399,12685.57226563,399,13416.09277344,599,14450.74023438,
13213.50000000,16657.50000000,-7.29771757,-4.92099714,0.35899690,-510380413.40439272,-1406835927.77938294,44711018.51510042,8.56607213,-3.31389963,-0.28301485,11.62570396,0.24501189,4554.74541163,299,13401.93164063,299,13839.18554688,399,13892.12792969,399,15350.17382813,
11875.50000000,15457.50000000,-6.89212227,-3.32664824,0.47930104,-1228782257.42679501,-793259497.60109353,62675744.29393223,4.72925043,-8.14276958,-0.04700408,10.87271310,0.43510038,4380.66132280,299,12272.35937500,399,12628.68750000,399,13802.31054688,599,14522.75585938,
11854.50000000,15307.50000000,-7.02367496,-3.65546298,0.41376817,-1285606907.61402607,-685014368.12448156,63062240.42391187,4.03286266,-8.55208934,-0.01276885,14.53272031,0.10568554,4380.73598039,299,12275.39648438,399,12634.67578125,399,13365.19531250,599,14276.70312500,
12619.50000000,15997.50000000,-3.99789238,-1.65504074,0.31608450,-955701161.32979620,-1131447690.57257009,57665233.62590861,6.87107454,-6.25575810,-0.16540544,9.48636722,0.44685245,4534.56019718,299,12736.94140625,299,13168.12207031,399,13733.44921875,599,14609.77441406,
12619.50000000,15847.50000000,-4.57428503,-2.02859998,0.34938997,-1041374099.90679300,-1046553446.80474997,59604670.72882801,6.34182568,-6.83792642,-0.13401026,9.48636722,0.55798790,4378.27337260,299,12736.94140625,299,13168.12207031,399,13730.45605469,599,14588.76953125,
11899.50000000,15367.50000000,-7.55374956,-3.69992948,0.50904077,-1263965832.54540110,-728947963.68973756,62962132.39440012,4.31734565,-8.39610413,-0.02604747,9.24513854,0.45353854,4554.93649149,299,12287.54199219,299,13168.12207031,399,13733.44921875,599,14486.74804688,
13246.50000000,16807.50000000,-6.47689867,-3.95356154,0.30905750,-397815255.01315838,-1445047494.66709900,40891650.91366732,8.79593436,-2.58070148,-0.30602326,12.00555526,0.22917036,4528.97494103,299,13401.93164063,299,13836.14941406,399,13892.12792969,399,15350.17382813,
13249.50000000,16657.50000000,-6.15943956,-1.45677936,0.25401735,-510380413.40439272,-1406835927.77938294,44711018.51510042,8.56607213,-3.31389963,-0.28301485,10.41831352,0.22132239,4745.82393865,299,13417.11425781,299,13839.18554688,399,13889.13378906,399,14984.91406250,
11908.50000000,15337.50000000,-7.92919874,-3.85654688,0.53386366,-1274970577.55319405,-707083317.22164536,63021328.11768597,4.17619963,-8.47515661,-0.01948069,10.70296881,0.18153776,4768.04452006,299,12287.54199219,399,12664.61523438,399,13760.39550781,599,14492.74902344,
11908.50000000,15367.50000000,-7.55374956,-3.69992948,0.50904077,-1263965832.54540110,-728947963.68973756,62962132.39440012,4.31734565,-8.39610413,-0.02604747,10.70296881,0.02366214,5011.62809907,299,12287.54199219,399,12664.61523438,399,13760.39550781,599,14486.74804688,
11884.50000000,15467.50000000,-6.00448751,-3.17687535,0.38267419,-1224675268.10478806,-800282475.10125351,62634126.94933033,4.77638101,-8.11234902,-0.05009829,9.77161768,0.52974671,4383.06278164,299,12278.43261719,399,12631.68164063,399,13362.20214844,599,14354.71972656,
12085.50000000,15537.50000000,-5.65537596,-2.96908832,0.37370116,-1194848580.16294098,-848717442.93143928,62285876.31927192,5.08487513,-7.90203367,-0.06526530,14.29139560,0.12589079,4383.44750652,299,12260.21386719,399,12571.80371094,399,13410.10449219,599,14396.72851563,
12619.50000000,15937.50000000,-4.20869350,-1.79736650,0.32752007,-990794927.18486953,-1098396163.95155001,58489469.52609825,6.66472683,-6.49467051,-0.15228350,9.48636722,0.56152234,4373.39236143,299,12736.94140625,299,13168.12207031,399,13730.45605469,599,14600.77246094,
14407.50000000,17797.50000000,-4.11346292,-4.86525726,0.64569825,374154625.52185029,-1453284341.89713812,10281791.41339201,8.82262970,2.38867867,-0.39359777,12.24612004,0.30812006,4387.65739051,299,14577.05078125,299,15011.26855469,399,15065.75000000,399,16068.71777344,
11896.50000000,15537.50000000,-6.25530481,-3.01031041,0.44250637,-1194848580.16294098,-848717442.93143928,62285876.31927192,5.08487513,-7.90203367,-0.06526530,9.27631217,0.57967430,4373.45285347,299,12287.54199219,399,12661.62109375,399,13745.42578125,599,14531.75781250,
12619.50000000,16027.50000000,-3.89583039,-1.58781254,0.31016997,-937758340.33945882,-1147508179.56625009,57229379.40754080,6.97196371,-6.13437836,-0.17177048,9.48636722,0.40239465,4598.63124772,299,12736.94140625,299,13168.12207031,399,13733.44921875,599,14612.77539063,
12619.50000000,15577.50000000,-5.99605656,-2.86568975,0.42912269,-1176970677.20695901,-875809619.72180736,62043867.06956941,5.26034667,-7.77531992,-0.07495501,9.48636722,0.37376140,4640.37499348,299,12736.94140625,299,13168.12207031,399,13733.44921875,599,14540.75976563,
11899.50000000,15377.50000000,-7.44599676,-3.65349507,0.50289994,-1260216200.41567206,-736189370.08854961,62938116.30417964,4.36171311,-8.36817183,-0.02855619,10.18938399,0.28944786,4674.33947807,299,12284.50585938,399,12664.61523438,399,13760.39550781,599,14486.74804688,
13249.50000000,16657.50000000,-6.15943956,-1.45677936,0.25401735,-510380413.40439272,-1406835927.77938294,44711018.51510042,8.56607213,-3.31389963,-0.28301485,10.41831352,0.31479672,4607.86738570,299,13417.11425781,299,13839.18554688,399,13889.13378906,399,14984.91406250,
13240.50000000,16627.50000000,-6.26267624,-1.56208134,0.26054239,-532514475.19666582,-1398062421.22928500,45440219.06737745,8.51385050,-3.45768076,-0.27874206,10.44265485,0.31139459,4609.71300243,299,13417.11425781,299,13839.18554688,399,13889.13378906,399,14984.91406250,
11899.50000000,15487.50000000,-6.60466051,-3.20182157,0.46142071,-1216345427.92620397,-814250875.69269753,62544402.66188112,4.86419955,-8.05340885,-0.05434019,9.24513854,0.41691513,4607.88842366,299,12287.54199219,299,13168.12207031,399,13733.44921875,599,14519.75488281,
12619.50000000,15847.50000000,-4.57428503,-2.02859998,0.34938997,-1041374099.90679300,-1046553446.80474997,59604670.72882801,6.34182568,-6.83792642,-0.13401026,9.48636722,0.39820456,4604.71635347,299,12736.94140625,299,13168.12207031,399,13733.44921875,599,14588.76953125,
11914.50000000,15367.50000000,-7.55374956,-3.69992948,0.50904077,-1263965832.54540110,-728947963.68973756,62962132.39440012,4.31734565,-8.39610413,-0.02604747,14.49370768,0.10687903,4384.04751055,299,12284.50585938,399,12664.61523438,399,13760.39550781,599,14486.74804688,
13246.50000000,16817.50000000,-4.43801641,0.10126371,0.33555400,-390210710.71235949,-1447256844.28102803,40627194.38652408,8.80942054,-2.53354432,-0.30636158,10.24895001,0.47855822,4396.29534077,299,13417.11425781,299,13833.11230469,399,14613.66601563,599,15179.89648438,
12085.50000000,15637.50000000,-5.15337324,-2.66702366,0.35418782,-1149047659.78170705,-915615602.46032131,61622008.61818051,5.51312880,-7.58143473,-0.08758341,14.29139560,0.13305971,4373.54130623,299,12260.21386719,399,12571.80371094,399,13410.10449219,599,14435.73730469,
13225.50000000,16807.50000000,-5.74752712,-0.99368340,0.22901498,-397815255.01315838,-1445047494.66709900,40891650.91366732,8.79593436,-2.58070148,-0.30602326,10.45119628,0.28961843,4640.40540765,299,13408.00488281,299,13836.14941406,399,13889.13378906,399,14984.91406250,
12619.50000000,16027.50000000,-3.89583039,-1.58781254,0.31016997,-937758340.33945882,-1147508179.56625009,57229379.40754080,6.97196371,-6.13437836,-0.17177048,9.48636722,0.36523699,4652.87557143,299,12736.94140625,299,13168.12207031,399,13733.44921875,599,14612.77539063,
11884.50000000,15367.50000000,-6.61656666,-3.47619843,0.40091819,-1263965832.54540110,-728947963.68973756,62962132.39440012,4.31734565,-8.39610413,-0.02604747,9.77161768,0.32407267,4677.00148583,299,12278.43261719,399,12634.67578125,399,13365.19531250,599,14306.70898438,
11908.50000000,15477.50000000,-6.72992802,-3.24351954,0.46970925,-1220530199.17374396,-807279558.17034650,62590347.51304471,4.82088209,-8.08497808,-0.05125196,10.70296881,0.28851160,4609.76087584,299,12287.54199219,399,13032.86914063,399,13763.38867188,599,14525.75585938,
11857.50000000,15477.50000000,-6.72992802,-3.24351954,0.46970925,-1220530199.17374396,-807279558.17034650,62590347.51304471,4.82088209,-8.08497808,-0.05125196,12.39329035,0.21494371,4499.83876786,299,12296.65136719,399,12667.60937500,399,13763.38867188,599,14525.75585938,
11896.50000000,15537.50000000,-5.43686247,2.71709228,-0.10421139,-1194848580.16294098,-848717442.93143928,62285876.31927192,5.08487513,-7.90203367,-0.06526530,9.27631217,0.43849418,4572.72082651,299,12287.54199219,399,12661.62109375,399,13844.22558594,
12619.50000000,15657.50000000,-5.50883913,-2.59295201,0.40226322,-1139449988.05548501,-928656945.15922403,61465960.82900125,5.59644438,-7.51300667,-0.09293078,9.48636722,0.34874443,4677.15669442,299,12736.94140625,299,13168.12207031,399,13733.44921875,599,14555.76269531,
13219.50000000,16847.50000000,-5.66188955,-0.88290435,0.22202700,-367328399.09942329,-1453629055.09102988,39826432.86040723,8.84658302,-2.38555375,-0.31031227,11.68153577,0.23670890,4559.55088752,299,13408.00488281,299,13836.14941406,399,13889.13378906,399,14984.91406250,
13240.50000000,16697.50000000,-6.03319359,-1.32569051,0.24742216,-480659494.48672652,-1417950571.62899899,43720317.85652018,8.63239867,-3.11812316,-0.29016605,10.44265485,0.34547881,4560.39312045,299,13417.11425781,299,13839.18554688,399,13889.13378906,399,14984.91406250,
11896.50000000,15497.50000000,-5.85154819,-3.08817768,0.37877753,-1212122576.38647604,-821197110.90378213,62496899.46765342,4.91120146,-8.02382889,-0.05666548,13.65487986,0.20123116,4359.73059258,299,12278.43261719,399,12634.67578125,399,13365.19531250,599,14372.72363281,
12085.50000000,15537.50000000,-8.21332741,-3.05019808,0.61735702,-1194848580.16294098,-848717442.93143928,62285876.31927192,5.08487513,-7.90203367,-0.06526530,14.55903017,0.15176595,4314.19230187,299,12251.10449219,399,12775.39062500,399,14158.58789063,599,14768.80859375,
12604.50000000,16137.50000000,-3.56293869,-1.35400701,0.29009897,-869814841.51844907,-1203670653.42748189,55498178.06438249,7.32152031,-5.67909633,-0.19354730,11.67278078,0.41268138,4314.29496353,299,12733.90527344,299,13165.08593750,399,13733.44921875,599,14624.77734375,
12640.50000000,16017.50000000,-5.02872944,-1.37101221,0.40314084,-943768543.22076535,-1142189478.26151896,57376424.71322238,6.93832737,-6.17693836,-0.16863239,8.97111687,0.64912573,4314.38307866,299,12746.05078125,399,13371.18359375,399,14194.51562500,599,14843.82421875,
13219.50000000,16267.50000000,-8.20829105,-3.22402072,0.35719207,-785440468.84977698,-1264337448.60026407,53190842.06879139,7.69529847,-5.11730180,-0.21811974,11.68153577,0.36635731,4376.75637001,299,13408.00488281,299,13833.11230469,399,13886.14062500,399,14981.91992188,
12619.50000000,15757.50000000,-4.98108578,-2.28298330,0.37293923,-1089354959.21978807,-992091792.86510706,60570738.94960833,5.99656798,-7.16606041,-0.11499313,9.48636722,0.45371673,4524.74749378,299,12736.94140625,299,13168.12207031,399,13730.45605469,599,14573.76660156,
14404.50000000,17847.50000000,-3.21449089,-7.74456882,0.58500260,412126866.88668191,-1442440038.15230203,8580240.53474146,8.75473908,2.63321473,-0.39483362,12.52613626,0.29295003,4373.93110755,299,14580.08789063,299,15008.23144531,399,15062.75585938,399,16433.97851563,
12058.50000000,15297.50000000,-7.10113716,-3.68777776,0.41637990,-1289070028.22459006,-677613274.66774869,63071631.46537012,3.98268641,-8.57815655,-0.00984208,13.92662900,0.05296790,4532.99917790,299,12235.92187500,399,12568.80957031,399,13401.12304688,599,14273.70214844,
13222.50000000,16297.50000000,-7.97991514,-3.05576491,0.34492013,-765387847.44502985,-1277432474.12755394,52619682.66388696,7.77670282,-4.98441145,-0.22372444,11.08917896,0.41819980,4377.63663042,299,13408.00488281,299,13833.11230469,399,13886.14062500,399,14981.91992188,
11896.50000000,15487.50000000,-6.60466051,-3.20182157,0.46142071,-1216345427.92620397,-814250875.69269753,62544402.66188112,4.86419955,-8.05340885,-0.05434019,9.55238762,0.42808414,4553.26090670,299,12284.50585938,299,13165.08593750,399,13733.44921875,599,14519.75488281,
11896.50000000,15537.50000000,-6.25530481,-3.01031041,0.44250637,-1194848580.16294098,-848717442.93143928,62285876.31927192,5.08487513,-7.90203367,-0.06526530,9.55238762,0.44611262,4527.42788374,299,12284.50585938,299,13165.08593750,399,13733.44921875,599,14531.75781250,
11884.50000000,15427.50000000,-6.32193947,-3.31721163,0.39995104,-1240867481.79038191,-772041540.22746170,62789219.20693424,4.59325213,-8.22990167,-0.03973174,9.77161768,0.53340143,4378.01024104,299,12278.43261719,399,12634.67578125,399,13365.19531250,599,14357.72070313,
12619.50000000,15867.50000000,-4.48877478,-1.97657883,0.34500089,-1030353530.72916102,-1058304177.93184698,59369468.35480970,6.41433353,-6.76155303,-0.13871870,9.48636722,0.56098201,4374.13819441,299,12736.94140625,299,13168.12207031,399,13730.45605469,599,14591.77050781,
13246.50000000,16747.50000000,-5.89197922,-1.16810989,0.23817722,-443195335.95357811,-1430900259.13436508,42453114.17372221,8.70944100,-2.87527539,-0.29711340,10.39936804,0.47693722,4380.30551101,299,13408.00488281,299,13836.14941406,399,13889.13378906,399,14984.91406250,
13228.50000000,16727.50000000,-4.60996866,0.01898001,0.34996727,-458221134.38482428,-1425846895.99958992,42963926.63202250,8.68085443,-2.97231723,-0.29465053,9.83467792,0.41734950,4533.46994592,299,13408.00488281,299,13830.07617188,399,14613.66601563,599,15173.89550781,
11896.50000000,15447.50000000,-5.84741163,2.68801951,-0.00742338,-1232849987.43752789,-786212192.99817526,62715794.63102740,4.68633671,-8.17236248,-0.04464904,9.27631217,0.45187432,4553.45236438,299,12287.54199219,399,12661.62109375,399,13850.21289063,
12067.50000000,15577.50000000,-5.43446827,-2.84702730,0.36468881,-1176970677.20695901,-875809619.72180736,62043867.06956941,5.26034667,-7.77531992,-0.07495501,13.93947269,0.16467059,4374.36336507,299,12235.92187500,399,12571.80371094,399,13404.11718750,599,14408.73144531,
13246.50000000,16887.50000000,-4.33108521,0.15332972,0.32799816,-336669690.70051098,-1461527281.78356290,38742574.57638276,8.89454671,-2.18495645,-0.31687012,10.24895001,0.48999644,4380.45407197,299,13417.11425781,299,13833.11230469,399,14613.66601563,599,15185.89746094,
12619.50000000,15937.50000000,-4.20869350,-1.79736650,0.32752007,-990794927.18486953,-1098396163.95155001,58489469.52609825,6.66472683,-6.49467051,-0.15228350,9.48636722,0.44736489,4533.82691131,299,12736.94140625,299,13168.12207031,399,13733.44921875,599,14600.77246094,
13246.50000000,16837.50000000,-6.34538460,-3.78306556,0.30027238,-374966392.99640572,-1451547883.70515490,40094617.22556627,8.83557279,-2.43331310,-0.30995519,12.00555526,0.21167493,4554.05060309,299,13401.93164063,299,13836.14941406,399,13892.12792969,399,15350.17382813,
13234.50000000,16657.50000000,-6.15943956,-1.45677936,0.25401735,-510380413.40439272,-1406835927.77938294,44711018.51510042,8.56607213,-3.31389963,-0.28301485,11.17840647,0.12576228,4788.95804874,299,13417.11425781,299,13839.18554688,399,13889.13378906,399,14984.91406250,
13246.50000000,16687.50000000,-7.10901594,-4.70994282,0.34758386,-488111732.14915693,-1415234523.86165500,43969931.77469730,8.61580568,-3.16872687,-0.28755798,10.98276911,0.17407125,4742.27881680,299,13404.96777344,299,13839.18554688,399,13892.12792969,399,15350.17382813,
